,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
4,22,9, 04/22 10,0,0,0.147841,0,0,1.64678,0,1.14891,0.524118,0.155074,0,1.79462,3.62272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58456,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-7.40522,0,0.126606,
4,22,10, 04/22 11,0,0,0.147841,0,0,0.304395,0,1.16092,0.511307,0.144379,0,0.452236,2.26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61704,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-9.31459,0,0.152115,
4,22,11, 04/22 12,0,0,0.147841,0,0,0,0,1.16092,0.557533,0.133684,0,0.147841,1.99998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61348,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-10.8071,0,0.149321,
4,22,12, 04/22 13,0,0,0.147841,0,0,0,0,1.16752,0.598556,0.112295,0,0.147841,2.02622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58589,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.4021,0,0.12765,
4,22,13, 04/22 14,0,0,0.147841,0,0,0,0,1.192,0.578474,0.112295,0,0.147841,2.03061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62177,1141.66,1027.6,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.0934,0,0.155827,
4,22,14, 04/22 15,0,0,0.147841,0,0,0,0,1.23094,0.591816,0.112295,0,0.147841,2.08289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61828,1141.66,1027.6,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-10.461,0,0.153091,
4,22,15, 04/22 16,0,0,0.147841,0,0,0.472257,0,1.26349,0.687408,0.139032,0,0.620099,2.71003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58688,1141.66,1027.6,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-9.0297,0,0.128427,
4,22,16, 04/22 17,0,0,0.147841,0,0,0.404463,0,1.41519,1.01808,0.165769,0,0.552304,3.15134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62436,1141.66,1027.6,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-6.73551,0,0.157866,
4,22,17, 04/22 18,0,0,0.147841,0,0,0.837555,0,1.61585,1.44542,0.235285,0,0.985397,4.28195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69808,1141.66,1027.6,0.086406,89.9626,100,4.57174e-06,0.0060051,0.006288,0,-3.79356,0,0.215765,
4,22,18, 04/22 19,0,0,0.147841,0,0,1.3891,0,1.75535,1.41673,0.449181,0,1.53694,5.1582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3655,1141.66,1027.6,0.615015,89.9626,100,3.25404e-05,0.0060051,0.006288,0,-0.887392,0,0.739943,
4,22,19, 04/22 20,0,0,0.147841,0,0,0.905367,0,1.84855,1.69908,0.625643,0,1.05321,5.22648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54418,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.88028,
4,22,20, 04/22 21,0,0,0.147841,0,0,1.52161,0,1.92819,3.18942,0.604254,0,1.66945,7.39131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54362,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.879841,
4,22,21, 04/22 22,0,0,0.147841,0,0,0.697671,0,1.91953,0.584046,0.513348,0,0.845512,3.86244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54426,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.880338,
4,22,22, 04/22 23,0,0,0.147841,0,0,0.986771,0,1.70763,0.514421,0.336886,0,1.13461,3.69355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54355,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.879784,
4,22,23, 04/22 24,0,0,0.147841,0,0,0,0,1.4634,0.475907,0.208548,0,0.147841,2.2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5437,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.879898,
4,22,24, 04/23 01,0,0,0.147841,0,0,0,0,1.17587,0.439889,0.12299,0,0.147841,1.88659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54868,1141.66,1027.6,0.996239,89.9626,100,5.2711e-05,0.0060051,0.006288,0,0,0,0.88381,
4,23,1, 04/23 02,0,0,0.147841,0,0,0,0,1.06761,0.422217,0.1016,0,0.147841,1.73927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99222,1141.66,1027.6,1.07815,89.9626,100,5.70448e-05,0.0060051,0.006288,0,0,0,1.23216,
4,23,2, 04/23 03,0,0,0.147841,0,0,0,0,1.02562,0.409797,0.0802105,0,0.147841,1.66347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99195,1141.66,1027.6,1.07815,89.9626,100,5.70448e-05,0.0060051,0.006288,0,0,0,1.23195,
4,23,3, 04/23 04,0,0,0.147841,0,0,0,0,1.01883,0.403219,0.0909053,0,0.147841,1.6608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99178,1141.66,1027.6,1.07999,89.9626,100,5.7142e-05,0.0060051,0.006288,0,0,0,1.23182,
4,23,4, 04/23 05,0,0,0.147841,0,0,0,0,0.972719,0.395326,0.112295,0,0.147841,1.62818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98908,1141.66,1027.6,1.07999,89.9626,100,5.7142e-05,0.0060051,0.006288,0,0,0,1.22969,
4,23,5, 04/23 06,0,0,0.147841,0,0,0.124015,0,1.04744,0.67977,0.165769,0,0.271856,2.16484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98474,1141.66,1027.6,1.07999,89.9626,100,5.7142e-05,0.0060051,0.006288,0,0,0,1.22629,
4,23,6, 04/23 07,0,0,0.147841,0,0,0.616083,0,1.18863,2.41105,0.22459,0,0.763925,4.58819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99217,1141.66,1027.6,1.07999,89.9626,100,5.7142e-05,0.0060051,0.006288,0,-0.0571031,0,1.23213,
4,23,7, 04/23 08,0,0,0.147841,0,0,2.518,0,1.28293,1.04294,0.219243,0,2.66585,5.21096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94635,1141.66,1027.6,0.246905,89.9626,100,1.30637e-05,0.0060051,0.006288,0,-0.632795,0,0.410753,
4,23,8, 04/23 09,0,0,0.147841,0,0,2.18414,0,1.20805,2.44311,0.181811,0,2.33198,6.16496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74804,1141.66,1027.6,0.061628,89.9626,100,3.26074e-06,0.0060051,0.006288,0,-1.56114,0,0.255003,
4,23,9, 04/23 10,0,0,0.147841,0,0,1.64953,0,1.14891,2.41589,0.155074,0,1.79737,5.51725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70604,1141.66,1027.6,0.0592456,89.9626,100,3.13468e-06,0.0060051,0.006288,0,-5.65733,0,0.222014,
4,23,10, 04/23 11,0,0,0.147841,0,0,1.6841,0,1.16092,2.82221,0.144379,0,1.83194,5.95946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72318,1141.66,1027.6,0.0569691,89.9626,100,3.01423e-06,0.0060051,0.006288,0,-9.65491,0,0.235474,
4,23,11, 04/23 12,0,0,0.147841,0,0,0.792193,0,1.16092,0.718064,0.133684,0,0.940034,2.95271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74423,1141.66,1027.6,0.0569691,89.9626,100,3.01423e-06,0.0060051,0.006288,0,-10.7677,0,0.252011,
4,23,12, 04/23 13,0,0,0.147841,0,0,0,0,1.16752,0.600511,0.112295,0,0.147841,2.02817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71052,1141.66,1027.6,0.0569691,89.9626,100,3.01423e-06,0.0060051,0.006288,0,-11.4484,0,0.22553,
4,23,13, 04/23 14,0,0,0.147841,0,0,0.472665,0,1.192,1.30662,0.112295,0,0.620506,3.23142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73247,1141.66,1027.6,0.0569691,89.9626,100,3.01423e-06,0.0060051,0.006288,0,-11.2898,0,0.242773,
4,23,14, 04/23 15,0,0,0.147841,0,0,0.560749,0,1.23094,0.629661,0.112295,0,0.708591,2.68148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76705,1141.66,1027.6,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-10.598,0,0.26993,
4,23,15, 04/23 16,0,0,0.147841,0,0,0.0411929,0,1.26349,1.20916,0.139032,0,0.189034,2.80071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7067,1141.66,1027.6,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-8.96677,0,0.222531,
4,23,16, 04/23 17,0,0,0.147841,0,0,0,0,1.41519,2.90914,0.165769,0,0.147841,4.63794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77995,1141.66,1027.6,0.0715816,89.9626,100,3.78738e-06,0.0060051,0.006288,0,-6.5133,0,0.280066,
4,23,17, 04/23 18,0,0,0.147841,0,0,0,0,1.61585,1.44649,0.235285,0,0.147841,3.44546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83983,1141.66,1027.6,0.0983182,89.9626,100,5.20201e-06,0.0060051,0.006288,0,-3.59101,0,0.32709,
4,23,18, 04/23 19,0,0,0.147841,0,0,0.605605,0,1.75535,1.41605,0.449181,0,0.753446,4.37403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64742,1141.66,1027.6,0.754592,89.9626,100,3.99255e-05,0.0060051,0.006288,0,-0.913129,0,0.961364,
4,23,19, 04/23 20,0,0,0.147841,0,0,1.60515,0,1.84855,1.52218,0.625643,0,1.75299,5.74937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42099,1141.66,1027.6,1.46153,89.9626,100,7.73293e-05,0.0060051,0.006288,0,0,0,1.56891,
4,23,20, 04/23 21,0,0,0.147841,0,0,2.23955,0,1.92819,5.80183,0.604254,0,2.3874,10.7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42109,1141.66,1027.6,1.46153,89.9626,100,7.73293e-05,0.0060051,0.006288,0,0,0,1.56899,
4,23,21, 04/23 22,0,0,0.147841,0,0,1.76448,0,1.91953,0.578646,0.513348,0,1.91232,4.92385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42059,1141.66,1027.6,1.46153,89.9626,100,7.73293e-05,0.0060051,0.006288,0,0,0,1.5686,
4,23,22, 04/23 23,0,0,0.147841,0,0,1.73356,0,1.70763,0.50895,0.336886,0,1.8814,4.43486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42066,1141.66,1027.6,1.45987,89.9626,100,7.72419e-05,0.0060051,0.006288,0,0,0,1.56866,
4,23,23, 04/23 24,0,0,0.147841,0,0,0.879448,0,1.4634,0.468453,0.208548,0,1.02729,3.16769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42677,1141.66,1027.6,1.48236,89.9626,100,7.84316e-05,0.0060051,0.006288,0,0,0,1.57346,
4,23,24, 04/24 01,0,0,0.147841,0,0,0,0,1.17587,0.433812,0.12299,0,0.147841,1.88052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.42364,1141.66,1027.6,1.47718,89.9626,100,7.81575e-05,0.0060051,0.006288,0,0,0,1.57099,
4,24,1, 04/24 02,0,0,0.147841,0,0,0,0,1.06761,0.417242,0.1016,0,0.147841,1.73429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45536,1141.66,1027.6,1.56189,89.9626,100,8.26398e-05,0.0060051,0.006288,0,0,0,1.5959,
4,24,2, 04/24 03,0,0,0.147841,0,0,0,0,1.02562,0.404737,0.0802105,0,0.147841,1.65841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45581,1141.66,1027.6,1.56189,89.9626,100,8.26398e-05,0.0060051,0.006288,0,0,0,1.59626,
4,24,3, 04/24 04,0,0,0.147841,0,0,0,0,1.01883,0.398341,0.0909053,0,0.147841,1.65592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45576,1141.66,1027.6,1.56189,89.9626,100,8.26398e-05,0.0060051,0.006288,0,0,0,1.59622,
4,24,4, 04/24 05,0,0,0.147841,0,0,0,0,0.972719,0.389721,0.112295,0,0.147841,1.62258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45316,1141.66,1027.6,1.55569,89.9626,100,8.23115e-05,0.0060051,0.006288,0,0,0,1.59418,
4,24,5, 04/24 06,0,0,0.147841,0,0,0,0,1.04744,0.454355,0.165769,0,0.147841,1.81541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45316,1141.66,1027.6,1.55569,89.9626,100,8.23115e-05,0.0060051,0.006288,0,0,0,1.59417,
4,24,6, 04/24 07,0,0,0.147841,0,0,0.0233746,0,1.18863,0.518712,0.22459,0,0.171216,2.10315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4558,1141.66,1027.6,1.56438,89.9626,100,8.27715e-05,0.0060051,0.006288,0,-0.186694,0,1.59625,
4,24,7, 04/24 08,0,0,0.147841,0,0,0.682913,0,1.28293,0.815703,0.219243,0,0.830754,3.14863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44327,1141.66,1027.6,0.474063,89.9626,100,2.50827e-05,0.0060051,0.006288,0,-1.3297,0,0.801024,
4,24,8, 04/24 09,0,0,0.147841,0,0,1.61735,0,1.20805,1.06113,0.181811,0,1.76519,4.21618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79355,1141.66,1027.6,0.0840235,89.9626,100,4.44569e-06,0.0060051,0.006288,0,-3.0855,0,0.290742,
4,24,9, 04/24 10,0,0,0.147841,0,0,1.83338,0,1.14891,0.521636,0.155074,0,1.98122,3.80684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76579,1141.66,1027.6,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-6.89482,0,0.268944,
4,24,10, 04/24 11,0,0,0.147841,0,0,1.2205,0,1.16092,0.958886,0.144379,0,1.36834,3.63253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79349,1141.66,1027.6,0.0593515,89.9626,100,3.14029e-06,0.0060051,0.006288,0,-9.30193,0,0.290695,
4,24,11, 04/24 12,0,0,0.147841,0,0,0.615531,0,1.16092,1.66215,0.133684,0,0.763373,3.72014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76332,1141.66,1027.6,0.0618399,89.9626,100,3.27195e-06,0.0060051,0.006288,0,-10.3962,0,0.267004,
4,24,12, 04/24 13,0,0,0.147841,0,0,0.09329,0,1.16752,2.20278,0.112295,0,0.241131,3.72373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77334,1141.66,1027.6,0.0618399,89.9626,100,3.27195e-06,0.0060051,0.006288,0,-11.2611,0,0.274869,
4,24,13, 04/24 14,0,0,0.147841,0,0,0.530793,0,1.192,0.83322,0.112295,0,0.678634,2.81615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78932,1141.66,1027.6,0.0618399,89.9626,100,3.27195e-06,0.0060051,0.006288,0,-11.4328,0,0.287419,
4,24,14, 04/24 15,0,0,0.147841,0,0,0.42294,0,1.23094,2.77309,0.112295,0,0.570781,4.6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76428,1141.66,1027.6,0.0689872,89.9626,100,3.65011e-06,0.0060051,0.006288,0,-10.9787,0,0.267759,
4,24,15, 04/24 16,0,0,0.147841,0,0,0.495275,0,1.26349,0.682574,0.139032,0,0.643117,2.72821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78861,1141.66,1027.6,0.0714756,89.9626,100,3.78177e-06,0.0060051,0.006288,0,-9.28124,0,0.286866,
4,24,16, 04/24 17,0,0,0.147841,0,0,0.528634,0,1.41519,1.00907,0.165769,0,0.676475,3.2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82847,1141.66,1027.6,0.07407,89.9626,100,3.91904e-06,0.0060051,0.006288,0,-6.82215,0,0.318173,
4,24,17, 04/24 18,0,0,0.147841,0,0,0.538956,0,1.61585,1.95156,0.235285,0,0.686797,4.48949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88933,1141.66,1027.6,0.140635,89.9626,100,7.44099e-06,0.0060051,0.006288,0,-3.62526,0,0.365967,
4,24,18, 04/24 19,0,0,0.147841,0,0,1.49184,0,1.75535,5.77662,0.449181,0,1.63969,9.62084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90194,1141.66,1027.6,1.19355,89.9626,100,6.31506e-05,0.0060051,0.006288,0,-0.905098,0,1.16126,
4,24,19, 04/24 20,0,0,0.147841,0,0,1.87435,0,1.84855,1.43313,0.625643,0,2.02219,5.92951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54368,1141.66,1027.6,1.77451,89.9626,100,9.38891e-05,0.0060051,0.006288,0,0,0,1.66527,
4,24,20, 04/24 21,0,0,0.147841,0,0,1.2555,0,1.92819,0.995448,0.604254,0,1.40334,4.93123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54348,1141.66,1027.6,1.77451,89.9626,100,9.38891e-05,0.0060051,0.006288,0,0,0,1.66511,
4,24,21, 04/24 22,0,0,0.147841,0,0,1.33104,0,1.91953,0.572639,0.513348,0,1.47888,4.4844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54417,1141.66,1027.6,1.77451,89.9626,100,9.38891e-05,0.0060051,0.006288,0,0,0,1.66565,
4,24,22, 04/24 23,0,0,0.147841,0,0,1.18549,0,1.70763,0.503155,0.336886,0,1.33333,3.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54428,1141.66,1027.6,1.77818,89.9626,100,9.40834e-05,0.0060051,0.006288,0,0,0,1.66574,
4,24,23, 04/24 24,0,0,0.147841,0,0,0.258899,0,1.4634,0.462268,0.208548,0,0.40674,2.54096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55026,1141.66,1027.6,1.79929,89.9626,100,9.52005e-05,0.0060051,0.006288,0,0,0,1.67044,
4,24,24, 04/25 01,0,0,0.147841,0,0,0,0,1.17942,0.439215,0.12299,0,0.147841,1.88946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54708,1141.66,1027.6,1.7943,89.9626,100,9.49364e-05,0.0060051,0.006288,0,0,0,1.66794,
4,25,1, 04/25 02,0,0,0.147841,0,0,0,0,1.08188,0.415868,0.1016,0,0.147841,1.74719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57277,1141.66,1027.6,1.85229,89.9626,100,9.80045e-05,0.0060051,0.006288,0,0,0,1.68812,
4,25,2, 04/25 03,0,0,0.147841,0,0,0,0,1.02278,0.403939,0.0802105,0,0.147841,1.65477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57269,1141.66,1027.6,1.85106,89.9626,100,9.79397e-05,0.0060051,0.006288,0,0,0,1.68806,
4,25,3, 04/25 04,0,0,0.147841,0,0,0,0,1.01954,0.394753,0.0909053,0,0.147841,1.65304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57264,1141.66,1027.6,1.85106,89.9626,100,9.79397e-05,0.0060051,0.006288,0,0,0,1.68801,
4,25,4, 04/25 05,0,0,0.147841,0,0,0.154084,0,0.96988,0.384264,0.112295,0,0.301925,1.76836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57263,1141.66,1027.6,1.85106,89.9626,100,9.79397e-05,0.0060051,0.006288,0,0,0,1.68801,
4,25,5, 04/25 06,0,0,0.147841,0,0,0.293357,0,1.0446,0.392754,0.165769,0,0.441199,2.04432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57267,1141.66,1027.6,1.85106,89.9626,100,9.79397e-05,0.0060051,0.006288,0,0,0,1.68804,
4,25,6, 04/25 07,0,0,0.147841,0,0,0.299094,0,1.16434,0.428546,0.22459,0,0.446936,2.26441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57276,1141.66,1027.6,1.85229,89.9626,100,9.80045e-05,0.0060051,0.006288,0,-0.210837,0,1.68811,
4,25,7, 04/25 08,0,0,0.147841,0,0,0.789705,0,1.2551,0.54044,0.219243,0,0.937546,2.95233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49772,1141.66,1027.6,0.555417,89.9626,100,2.93871e-05,0.0060051,0.006288,0,-1.94928,0,0.843792,
4,25,8, 04/25 09,0,0,0.147841,0,0,3.36481,0,1.20087,0.69056,0.181811,0,3.51265,5.58589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80273,1141.66,1027.6,0.0790467,89.9626,100,4.18236e-06,0.0060051,0.006288,0,-4.97467,0,0.297954,
4,25,9, 04/25 10,0,0,0.147841,0,0,4.48113,0,1.17241,0.682898,0.155074,0,4.62897,6.63935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78269,1141.66,1027.6,0.0641164,89.9626,100,3.3924e-06,0.0060051,0.006288,0,-7.53464,0,0.282217,
4,25,10, 04/25 11,0,0,0.147841,0,0,2.04814,0,1.19121,0.665448,0.144379,0,2.19598,4.19701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79157,1141.66,1027.6,0.0593515,89.9626,100,3.14029e-06,0.0060051,0.006288,0,-9.72221,0,0.28919,
4,25,11, 04/25 12,0,0,0.147841,0,0,0.790359,0,1.17125,0.719316,0.133684,0,0.9382,2.96245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79715,1141.66,1027.6,0.0568631,89.9626,100,3.00863e-06,0.0060051,0.006288,0,-10.9742,0,0.293568,
4,25,12, 04/25 13,0,0,0.147841,0,0,0.536852,0,1.16429,0.768369,0.112295,0,0.684694,2.72964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77306,1141.66,1027.6,0.0593515,89.9626,100,3.14029e-06,0.0060051,0.006288,0,-11.5419,0,0.27465,
