,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
3,8,17, 03/08 18,0,0,0.292356,0,0,0,0,1.67791,5.64806,0.258054,0,0.292356,7.87638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95411,1265.86,1088.44,2.6551,89.9626,100,0.000140481,0.0060051,0.006288,0,-3.52579,0,1.98762,
3,8,18, 03/08 19,0,0,0.292356,0,0,0.57433,0,1.80214,1.26379,0.492647,0,0.866686,4.42526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13836,1265.86,1088.44,3.12192,89.9626,100,0.000165181,0.0060051,0.006288,0,-0.498756,0,2.13232,
3,8,19, 03/08 20,0,0,0.292356,0,0,0.94857,0,1.87473,0.91406,0.686188,0,1.24093,4.71591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22094,1265.86,1088.44,3.2874,89.9626,100,0.000173936,0.0060051,0.006288,0,0,0,2.19718,
3,8,20, 03/08 21,0,0,0.292356,0,0,1.52964,0,1.9439,0.660943,0.662731,0,1.822,5.08957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22096,1265.86,1088.44,3.29474,89.9626,100,0.000174325,0.0060051,0.006288,0,0,0,2.1972,
3,8,21, 03/08 22,0,0,0.292356,0,0,1.2753,0,1.92894,0.53463,0.563026,0,1.56765,4.59425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22159,1265.86,1088.44,3.29474,89.9626,100,0.000174325,0.0060051,0.006288,0,0,0,2.19769,
3,8,22, 03/08 23,0,0,0.292356,0,0,0.425202,0,1.72709,0.461541,0.369488,0,0.717558,3.27568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2216,1265.86,1088.44,3.29648,89.9626,100,0.000174417,0.0060051,0.006288,0,0,0,2.1977,
3,8,23, 03/08 24,0,0,0.292356,0,0,0,0,1.47053,0.4504,0.22873,0,0.292356,2.44202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22163,1265.86,1088.44,3.29648,89.9626,100,0.000174417,0.0060051,0.006288,0,0,0,2.19772,
3,8,24, 03/09 01,0,0,0.292356,0,0,0.464745,0,1.20146,0.397827,0.134892,0,0.757101,2.49128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22381,1265.86,1088.44,3.30803,89.9626,100,0.000175028,0.0060051,0.006288,0,0,0,2.19944,
3,9,1, 03/09 02,0.00985227,0,0.293765,0,0.0728099,0.00441018,0,1.09236,0.384608,0.111432,0,0.380837,1.96924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11141,1265.86,1088.44,3.02146,89.9626,100,0.000159865,0.0060051,0.006288,0,0,0,2.11116,
3,9,2, 03/09 03,0.204939,0,0.321716,0,0,0.45565,0,1.04952,0.370913,0.087973,0,0.982305,2.49071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1075,1265.86,1088.44,3.00606,89.9626,100,0.00015905,0.0060051,0.006288,0,0,0,2.10809,
3,9,3, 03/09 04,0.448621,0,0.357312,0,0.0705339,0.0567896,0,1.04277,0.36566,0.0997026,0,0.933257,2.44139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10747,1265.86,1088.44,3.00606,89.9626,100,0.00015905,0.0060051,0.006288,0,0,0,2.10806,
3,9,4, 03/09 05,0.708363,0,0.396259,0,0.0675245,0,0,0.994035,0.354171,0.123162,0,1.17215,2.64351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1067,1265.86,1088.44,3.00606,89.9626,100,0.00015905,0.0060051,0.006288,0,0,0,2.10746,
3,9,5, 03/09 06,0.728691,0,0.399598,0,0.0642672,0.347079,0,1.07483,0.422883,0.181811,0,1.53964,3.21916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10745,1265.86,1088.44,3.00398,89.9626,100,0.000158941,0.0060051,0.006288,0,0,0,2.10804,
3,9,6, 03/09 07,0.639478,0,0.38634,0,0.0639894,0.185142,0,1.22462,0.501615,0.246324,0,1.27495,3.24751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10743,1265.86,1088.44,3.00398,89.9626,100,0.000158941,0.0060051,0.006288,0,0,0,2.10803,
3,9,7, 03/09 08,0.481625,0,0.362962,0,0.0651049,1.45986,0,1.32037,1.31803,0.240459,0,2.36955,5.24842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06216,1265.86,1088.44,2.96051,89.9626,100,0.00015664,0.0060051,0.006288,0,-0.546281,0,2.07248,
3,9,8, 03/09 09,0.21865,0,0.323958,0,0.067179,2.68304,0,1.23121,1.91247,0.199405,0,3.29283,6.63591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41012,1265.86,1088.44,1.97316,89.9626,100,0.0001044,0.0060051,0.006288,0,-2.56149,0,1.56037,
3,9,9, 03/09 10,0.210837,0,0.322201,0,0,3.5073,0,1.16033,3.05225,0.170081,0,4.04034,8.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15831,1265.86,1088.44,1.26723,89.9626,100,6.70494e-05,0.0060051,0.006288,0,-3.82992,0,1.36261,
3,9,10, 03/09 11,0.02248,0,0.295497,0,0,2.591,0,1.17255,0.496456,0.158351,0,2.90898,4.73633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15545,1265.86,1088.44,1.10637,89.9626,100,5.85378e-05,0.0060051,0.006288,0,-6.99936,0,1.36036,
3,9,11, 03/09 12,0,0,0.292356,0,0,0.568361,0,1.17255,0.804274,0.146622,0,0.860718,2.98416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17004,1265.86,1088.44,1.11569,89.9626,100,5.90311e-05,0.0060051,0.006288,0,-7.36394,0,1.37182,
3,9,12, 03/09 13,0,0,0.292356,0,0,0.603392,0,1.17657,2.94973,0.123162,0,0.895749,5.14521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16294,1265.86,1088.44,1.07872,89.9626,100,5.70753e-05,0.0060051,0.006288,0,-9.41359,0,1.36624,
3,9,13, 03/09 14,0,0,0.292356,0,0,0.186325,0,1.20273,2.54422,0.123162,0,0.478682,4.34879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16964,1265.86,1088.44,1.12568,89.9626,100,5.95595e-05,0.0060051,0.006288,0,-11.5772,0,1.3715,
3,9,14, 03/09 15,0,0,0.292356,0,0,0.497763,0,1.24487,3.35226,0.123162,0,0.790119,5.51042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23532,1265.86,1088.44,1.28636,89.9626,100,6.80615e-05,0.0060051,0.006288,0,-10.7233,0,1.42309,
3,9,15, 03/09 16,0,0,0.292356,0,0,0.517585,0,1.2801,0.708228,0.152487,0,0.809941,2.95075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16999,1265.86,1088.44,1.2273,89.9626,100,6.49363e-05,0.0060051,0.006288,0,-9.13249,0,1.37178,
3,9,16, 03/09 17,0,0,0.292356,0,0,0.58043,0,1.44271,1.09238,0.181811,0,0.872786,3.58968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17978,1265.86,1088.44,1.16469,89.9626,100,6.1624e-05,0.0060051,0.006288,0,-6.31477,0,1.37947,
3,9,17, 03/09 18,0,0,0.292356,0,0,0.550978,0,1.65764,1.73237,0.258054,0,0.843335,4.4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32452,1265.86,1088.44,1.40687,89.9626,100,7.44374e-05,0.0060051,0.006288,0,-2.679,0,1.49315,
3,9,18, 03/09 19,0,0,0.292356,0,0,0.993125,0,1.8053,2.82991,0.492647,0,1.28548,6.41334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04772,1265.86,1088.44,2.92429,89.9626,100,0.000154724,0.0060051,0.006288,0,-0.39783,0,2.06114,
3,9,19, 03/09 20,0,0,0.292356,0,0,1.19122,0,1.90149,2.38499,0.686188,0,1.48357,6.45624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0482,1265.86,1088.44,2.92593,89.9626,100,0.000154811,0.0060051,0.006288,0,0,0,2.06151,
3,9,20, 03/09 21,0,0,0.292356,0,0,1.95543,0,1.98417,1.17169,0.662731,0,2.24779,6.06638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0476,1265.86,1088.44,2.92429,89.9626,100,0.000154724,0.0060051,0.006288,0,0,0,2.06104,
3,9,21, 03/09 22,0,0,0.292356,0,0,2.19294,0,1.97254,0.823135,0.563026,0,2.4853,5.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0476,1265.86,1088.44,2.92429,89.9626,100,0.000154724,0.0060051,0.006288,0,0,0,2.06105,
3,9,22, 03/09 23,0,0,0.292356,0,0,0.935751,0,1.75069,2.67233,0.369488,0,1.22811,6.02061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0497,1265.86,1088.44,2.9298,89.9626,100,0.000155015,0.0060051,0.006288,0,0,0,2.06269,
3,9,23, 03/09 24,0,0,0.292356,0,0,0.570199,0,1.49726,0.440802,0.22873,0,0.862555,3.02935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04974,1265.86,1088.44,2.92925,89.9626,100,0.000154987,0.0060051,0.006288,0,0,0,2.06272,
3,9,24, 03/10 01,0,0,0.292356,0,0,0.486456,0,1.20146,0.404833,0.134892,0,0.778812,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05225,1265.86,1088.44,2.94472,89.9626,100,0.000155805,0.0060051,0.006288,0,0,0,2.0647,
3,10,1, 03/10 02,0,0,0.292356,0,0,0.312511,0,1.09236,0.39038,0.111432,0,0.604867,2.19904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71452,1265.86,1088.44,2.23078,89.9626,100,0.000118031,0.0060051,0.006288,0,0,0,1.79945,
3,10,2, 03/10 03,0,0,0.292356,0,0,0,0,1.04952,0.376917,0.087973,0,0.292356,1.80677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71316,1265.86,1088.44,2.22463,89.9626,100,0.000117705,0.0060051,0.006288,0,0,0,1.79838,
3,10,3, 03/10 04,0,0,0.292356,0,0.0728099,0,0,1.04277,0.370977,0.0997026,0,0.365166,1.87861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71258,1265.86,1088.44,2.22463,89.9626,100,0.000117705,0.0060051,0.006288,0,0,0,1.79793,
3,10,4, 03/10 05,0,0,0.292356,0,0.0728099,0,0,0.994035,0.358545,0.123162,0,0.365166,1.84091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7116,1265.86,1088.44,2.22463,89.9626,100,0.000117705,0.0060051,0.006288,0,0,0,1.79715,
3,10,5, 03/10 06,0.0130147,0,0.294273,0,0.0728099,0,0,1.07483,0.426276,0.181811,0,0.380098,2.06301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7116,1265.86,1088.44,2.22463,89.9626,100,0.000117705,0.0060051,0.006288,0,0,0,1.79715,
3,10,6, 03/10 07,0.0649244,0,0.301875,0,0.0726283,0.47013,0,1.22462,0.50303,0.246324,0,0.909558,2.88353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71035,1265.86,1088.44,2.22463,89.9626,100,0.000117705,0.0060051,0.006288,0,0,0,1.79617,
3,10,7, 03/10 08,0.00786579,0,0.293501,0,0.0719072,1.27456,0,1.32037,0.839653,0.240459,0,1.64783,4.04832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7097,1265.86,1088.44,2.22627,89.9626,100,0.000117792,0.0060051,0.006288,0,-0.614535,0,1.79566,
3,10,8, 03/10 09,0,0,0.292356,0,0,2.39813,0,1.23121,3.14166,0.199405,0,2.69049,7.26276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05963,1265.86,1088.44,0.276373,89.9626,100,1.46229e-05,0.0060051,0.006288,0,-3.45239,0,0.49972,
3,10,9, 03/10 10,0,0,0.292356,0,0,2.35503,0,1.16033,3.94855,0.170081,0,2.64739,7.92635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95443,1265.86,1088.44,0.155925,89.9626,100,8.24998e-06,0.0060051,0.006288,0,-6.64126,0,0.417097,
3,10,10, 03/10 11,0,0,0.292356,0,0,2.42546,0,1.17255,3.16598,0.158351,0,2.71782,7.2147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94657,1265.86,1088.44,0.0472489,89.9626,100,2.49994e-06,0.0060051,0.006288,0,-8.9164,0,0.410923,
3,10,11, 03/10 12,0,0,0.292356,0,0,1.55642,0,1.17255,3.10385,0.146622,0,1.84878,6.2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99517,1265.86,1088.44,0.0420609,89.9626,100,2.22544e-06,0.0060051,0.006288,0,-10.5333,0,0.449093,
3,10,12, 03/10 13,0,0,0.292356,0,0,0.794493,0,1.17657,2.78984,0.123162,0,1.08685,5.17642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96799,1265.86,1088.44,0.0406502,89.9626,100,2.1508e-06,0.0060051,0.006288,0,-11.2476,0,0.427744,
3,10,13, 03/10 14,0,0,0.292356,0,0,1.08189,0,1.20273,0.580374,0.123162,0,1.37424,3.28051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99092,1265.86,1088.44,0.0466879,89.9626,100,2.47025e-06,0.0060051,0.006288,0,-10.9725,0,0.445755,
3,10,14, 03/10 15,0,0,0.292356,0,0,0.610058,0,1.24487,0.601854,0.123162,0,0.902415,2.87231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99744,1265.86,1088.44,0.0474684,89.9626,100,2.51155e-06,0.0060051,0.006288,0,-10.5609,0,0.450875,
3,10,15, 03/10 16,0,0,0.292356,0,0,0,0,1.2801,1.43893,0.152487,0,0.292356,3.16387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96174,1265.86,1088.44,0.0472046,89.9626,100,2.49759e-06,0.0060051,0.006288,0,-9.12865,0,0.422835,
3,10,16, 03/10 17,0,0,0.292356,0,0,0.289119,0,1.44271,1.10123,0.181811,0,0.581475,3.30722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99403,1265.86,1088.44,0.0538922,89.9626,100,2.85143e-06,0.0060051,0.006288,0,-6.69335,0,0.448197,
3,10,17, 03/10 18,0,0,0.292356,0,0,0.520878,0,1.65764,1.60682,0.258054,0,0.813234,4.33575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10917,1265.86,1088.44,0.160004,89.9626,100,8.46584e-06,0.0060051,0.006288,0,-3.50885,0,0.538624,
3,10,18, 03/10 19,0,0,0.292356,0,0,0.526462,0,1.8053,1.68816,0.492647,0,0.818819,4.80493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26897,1265.86,1088.44,1.60373,89.9626,100,8.48534e-05,0.0060051,0.006288,0,-0.501959,0,1.44952,
3,10,19, 03/10 20,0,0,0.292356,0,0,0.648198,0,1.90149,2.29779,0.686188,0,0.940554,5.82602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27298,1265.86,1088.44,1.60373,89.9626,100,8.48534e-05,0.0060051,0.006288,0,0,0,1.45266,
3,10,20, 03/10 21,0,0,0.292356,0,0,1.92532,0,1.98417,2.69362,0.662731,0,2.21768,7.5582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27238,1265.86,1088.44,1.60373,89.9626,100,8.48534e-05,0.0060051,0.006288,0,0,0,1.4522,
3,10,21, 03/10 22,0,0,0.292356,0,0,2.05006,0,1.97254,2.16254,0.563026,0,2.34241,7.04052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27183,1265.86,1088.44,1.60373,89.9626,100,8.48534e-05,0.0060051,0.006288,0,0,0,1.45176,
3,10,22, 03/10 23,0,0,0.292356,0,0,1.17886,0,1.75069,0.498907,0.369488,0,1.47122,4.09031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27273,1265.86,1088.44,1.60719,89.9626,100,8.50367e-05,0.0060051,0.006288,0,0,0,1.45247,
3,10,23, 03/10 24,0,0,0.292356,0,0,0.743025,0,1.49726,0.453872,0.22873,0,1.03538,3.21524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27274,1265.86,1088.44,1.60719,89.9626,100,8.50367e-05,0.0060051,0.006288,0,0,0,1.45248,
3,10,24, 03/11 01,0,0,0.292356,0,0,0,0,1.20146,0.416356,0.134892,0,0.292356,2.04507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27268,1265.86,1088.44,1.60719,89.9626,100,8.50367e-05,0.0060051,0.006288,0,0,0,1.45243,
3,11,1, 03/11 02,0,0,0.292356,0,0,0,0,1.09236,0.400374,0.111432,0,0.292356,1.89652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32906,1265.86,1088.44,1.56224,89.9626,100,8.26581e-05,0.0060051,0.006288,0,0,0,1.49671,
3,11,2, 03/11 03,0,0,0.292356,0,0,0,0,1.04952,0.387019,0.087973,0,0.292356,1.81687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32907,1265.86,1088.44,1.56224,89.9626,100,8.26581e-05,0.0060051,0.006288,0,0,0,1.49672,
3,11,3, 03/11 04,0,0,0.292356,0,0,0,0,1.04277,0.380966,0.0997026,0,0.292356,1.81579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32679,1265.86,1088.44,1.5604,89.9626,100,8.25608e-05,0.0060051,0.006288,0,0,0,1.49493,
3,11,4, 03/11 05,0,0,0.292356,0,0,0,0,0.994035,0.370342,0.123162,0,0.292356,1.77989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32659,1265.86,1088.44,1.56047,89.9626,100,8.25645e-05,0.0060051,0.006288,0,0,0,1.49477,
3,11,5, 03/11 06,0,0,0.292356,0,0,0,0,1.07483,0.440891,0.181811,0,0.292356,1.98988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31748,1265.86,1088.44,1.56047,89.9626,100,8.25645e-05,0.0060051,0.006288,0,0,0,1.48761,
3,11,6, 03/11 07,0,0,0.292356,0,0,0.718342,0,1.22462,0.64702,0.246324,0,1.0107,3.12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31692,1265.86,1088.44,1.55872,89.9626,100,8.24721e-05,0.0060051,0.006288,0,0,0,1.48717,
3,11,7, 03/11 08,0,0,0.292356,0,0,2.54156,0,1.32037,1.82975,0.240459,0,2.83392,6.2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29366,1265.86,1088.44,1.55579,89.9626,100,8.23169e-05,0.0060051,0.006288,0,-0.498323,0,1.46891,
3,11,8, 03/11 09,0,0,0.292356,0,0,2.34929,0,1.23121,1.65642,0.199405,0,2.64165,5.72869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79682,1265.86,1088.44,0.0968663,89.9626,100,5.12519e-06,0.0060051,0.006288,0,-2.74969,0,0.293312,
3,11,9, 03/11 10,0,0,0.292356,0,0,2.2074,0,1.16033,0.526956,0.170081,0,2.49976,4.35713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.693,1265.86,1088.44,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-6.58843,0,0.211769,
3,11,10, 03/11 11,0,0,0.292356,0,0,1.68244,0,1.17255,0.511742,0.158351,0,1.9748,3.81744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68303,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-9.04248,0,0.203945,
3,11,11, 03/11 12,0,0,0.292356,0,0,0.0744314,0,1.17255,0.566234,0.146622,0,0.366788,2.25219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75255,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-10.3783,0,0.258542,
3,11,12, 03/11 13,0,0,0.292356,0,0,0,0,1.17657,0.616743,0.123162,0,0.292356,2.20883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67096,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-11.0665,0,0.19446,
3,11,13, 03/11 14,0,0,0.292356,0,0,0,0,1.20273,0.593031,0.123162,0,0.292356,2.21128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72881,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-11.2714,0,0.239896,
3,11,14, 03/11 15,0,0,0.292356,0,0,0,0,1.24487,0.612689,0.123162,0,0.292356,2.27308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74705,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-10.584,0,0.25422,
3,11,15, 03/11 16,0,0,0.292356,0,0,0,0,1.2801,0.726136,0.152487,0,0.292356,2.45108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69144,1265.86,1088.44,0.0135496,89.9626,100,7.1691e-07,0.0060051,0.006288,0,-8.97995,0,0.210547,
3,11,16, 03/11 17,0,0,0.292356,0,0,0,0,1.44271,1.11703,0.181811,0,0.292356,3.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77444,1265.86,1088.44,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-6.52259,0,0.275731,
3,11,17, 03/11 18,0,0,0.292356,0,0,0.00859641,0,1.65764,2.86557,0.258054,0,0.300953,5.08222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88941,1265.86,1088.44,0.128898,89.9626,100,6.81997e-06,0.0060051,0.006288,0,-3.39657,0,0.366027,
3,11,18, 03/11 19,0,0,0.292356,0,0,0.99463,0,1.8053,6.67978,0.492647,0,1.28699,10.2647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25931,1265.86,1088.44,1.43177,89.9626,100,7.57551e-05,0.0060051,0.006288,0,-0.498434,0,1.44193,
3,11,19, 03/11 20,0,0,0.292356,0,0,1.64185,0,1.90149,1.0968,0.686188,0,1.93421,5.61868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27094,1265.86,1088.44,1.43177,89.9626,100,7.57551e-05,0.0060051,0.006288,0,0,0,1.45107,
3,11,20, 03/11 21,0,0,0.292356,0,0,1.48052,0,1.98417,0.742441,0.662731,0,1.77288,5.16222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27138,1265.86,1088.44,1.43342,89.9626,100,7.58423e-05,0.0060051,0.006288,0,0,0,1.45141,
