,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
5,25,13, 05/25 14,0,0,0.274615,0,0,1.32058,0,1.13214,7.27169,0.101428,0,1.5952,10.1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80098,1141.87,985.132,0.089576,89.9626,100,4.73947e-06,0.0060051,0.006288,0,-6.22478,0,0.296583,
5,25,14, 05/25 15,0,0,0.274615,0,0,0.455553,0,1.18406,1.05787,0.101428,0,0.730169,3.07352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80157,1141.87,985.132,0.089576,89.9626,100,4.73947e-06,0.0060051,0.006288,0,-5.25753,0,0.297042,
5,25,15, 05/25 16,0,0,0.274615,0,0,0.654122,0,1.24333,4.36981,0.125577,0,0.928738,6.66746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79567,1141.87,985.132,0.104225,89.9626,100,5.51457e-06,0.0060051,0.006288,0,-5.83826,0,0.292409,
5,25,16, 05/25 17,0,0,0.274615,0,0,0.812006,0,1.37921,11.7662,0.149727,0,1.08662,14.3818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78947,1141.87,985.132,0.109096,89.9626,100,5.77229e-06,0.0060051,0.006288,0,-6.79549,0,0.287536,
5,25,17, 05/25 18,0,0,0.274615,0,0,0,0,1.533,1.19862,0.212515,0,0.274615,3.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83215,1141.87,985.132,0.146876,89.9626,100,7.7712e-06,0.0060051,0.006288,0,-4.01943,0,0.321061,
5,25,18, 05/25 19,0,0,0.274615,0,0,0.560661,0,1.63877,1.17282,0.405711,0,0.835276,4.05257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4082,1141.87,985.132,0.568865,89.9626,100,3.00986e-05,0.0060051,0.006288,0,-1.21681,0,0.773482,
5,25,19, 05/25 20,0,0,0.274615,0,0,0.993211,0,1.704,0.884599,0.565097,0,1.26783,4.42152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78399,1141.87,985.132,1.17611,89.9626,100,6.22281e-05,0.0060051,0.006288,0,-0.138289,0,1.06862,
5,25,20, 05/25 21,0,0,0.274615,0,0,1.15886,0,1.76587,0.676751,0.545777,0,1.43347,4.42187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78375,1141.87,985.132,1.1786,89.9626,100,6.23597e-05,0.0060051,0.006288,0,0,0,1.06843,
5,25,21, 05/25 22,0,0,0.274615,0,0,1.27266,0,1.75647,0.566081,0.46367,0,1.54728,4.33349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78406,1141.87,985.132,1.1786,89.9626,100,6.23597e-05,0.0060051,0.006288,0,0,0,1.06868,
5,25,22, 05/25 23,0,0,0.274615,0,0,0.719558,0,1.5799,0.772505,0.304283,0,0.994173,3.65086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78556,1141.87,985.132,1.17611,89.9626,100,6.22281e-05,0.0060051,0.006288,0,0,0,1.06985,
5,25,23, 05/25 24,0,0,0.274615,0,0,0,0,1.34627,2.66872,0.188366,0,0.274615,4.47798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79115,1141.87,985.132,1.18967,89.9626,100,6.29454e-05,0.0060051,0.006288,0,0,0,1.07424,
5,25,24, 05/26 01,0,0,0.274615,0,0,0.851007,0,1.10166,0.452848,0.111087,0,1.12562,2.79122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78693,1141.87,985.132,1.18119,89.9626,100,6.24967e-05,0.0060051,0.006288,0,0,0,1.07093,
5,26,1, 05/26 02,0,0,0.274615,0,0,0.311201,0,0.997674,0.433726,0.0917679,0,0.585816,2.10898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59564,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.920692,
5,26,2, 05/26 03,0,0,0.274615,0,0,0,0,0.957682,0.421684,0.0724484,0,0.274615,1.72643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58491,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.912268,
5,26,3, 05/26 04,0,0,0.274615,0,0,0.238924,0,0.951031,0.415235,0.082108,0,0.513539,1.96191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55702,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.890363,
5,26,4, 05/26 05,0,0,0.274615,0,0,0,0,0.908362,0.409141,0.101428,0,0.274615,1.69355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55702,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.890364,
5,26,5, 05/26 06,0,0,0.274615,0,0,0,0,0.97634,0.478489,0.149727,0,0.274615,1.87917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55706,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.890393,
5,26,6, 05/26 07,0,0,0.274615,0,0,0.0317,0,1.10695,0.537243,0.202855,0,0.306315,2.15336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47536,1141.87,985.132,0.875125,89.9626,100,4.63028e-05,0.0060051,0.006288,0,-0.394973,0,0.826229,
5,26,7, 05/26 08,0,0,0.274615,0,0,0.899054,0,1.19688,0.841976,0.198026,0,1.17367,3.41055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75872,1141.87,985.132,0.116212,89.9626,100,6.14876e-06,0.0060051,0.006288,0,-1.49639,0,0.263386,
5,26,8, 05/26 09,0,0,0.274615,0,0,1.44331,0,1.13377,3.53687,0.164216,0,1.71792,6.55278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70798,1141.87,985.132,0.0854047,89.9626,100,4.51876e-06,0.0060051,0.006288,0,-2.73864,0,0.22354,
5,26,9, 05/26 10,0,0,0.274615,0,0,2.02552,0,1.08336,4.58813,0.140067,0,2.30013,8.11168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70582,1141.87,985.132,0.0804279,89.9626,100,4.25544e-06,0.0060051,0.006288,0,-4.38014,0,0.221841,
5,26,10, 05/26 11,0,0,0.274615,0,0,0.778533,0,1.09414,4.36325,0.130407,0,1.05315,6.64094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70576,1141.87,985.132,0.075626,89.9626,100,4.00137e-06,0.0060051,0.006288,0,-3.14606,0,0.221793,
5,26,11, 05/26 12,0,0,0.274615,0,0,0.745163,0,1.09414,1.51281,0.120747,0,1.01978,3.74747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70889,1141.87,985.132,0.0729627,89.9626,100,3.86046e-06,0.0060051,0.006288,0,-4.141,0,0.224252,
5,26,12, 05/26 13,0,0,0.274615,0,0,0.409101,0,1.10216,7.17617,0.101428,0,0.683716,9.06347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70775,1141.87,985.132,0.0590817,89.9626,100,3.12601e-06,0.0060051,0.006288,0,-3.41773,0,0.223358,
5,26,13, 05/26 14,0,0,0.274615,0,0,0.84021,0,1.12479,1.31925,0.101428,0,1.11482,3.6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70463,1141.87,985.132,0.0590817,89.9626,100,3.12601e-06,0.0060051,0.006288,0,-3.40457,0,0.220904,
5,26,14, 05/26 15,0,0,0.274615,0,0,0.548036,0,1.16005,0.638332,0.101428,0,0.822651,2.72246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7085,1141.87,985.132,0.061676,89.9626,100,3.26328e-06,0.0060051,0.006288,0,-2.47309,0,0.223949,
5,26,15, 05/26 16,0,0,0.274615,0,0,0.110717,0,1.18941,1.21724,0.125577,0,0.385332,2.91756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70112,1141.87,985.132,0.0665469,89.9626,100,3.52099e-06,0.0060051,0.006288,0,-3.25889,0,0.218154,
5,26,16, 05/26 17,0,0,0.274615,0,0,0,0,1.32859,2.92007,0.149727,0,0.274615,4.67301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71478,1141.87,985.132,0.0830912,89.9626,100,4.39635e-06,0.0060051,0.006288,0,-5.03928,0,0.228881,
5,26,17, 05/26 18,0,0,0.274615,0,0,0,0,1.51304,1.45932,0.212515,0,0.274615,3.45949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73622,1141.87,985.132,0.100017,89.9626,100,5.29191e-06,0.0060051,0.006288,0,-3.38904,0,0.245719,
5,26,18, 05/26 19,0,0,0.274615,0,0,0.0490866,0,1.64282,1.42875,0.405711,0,0.323702,3.80098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96495,1141.87,985.132,0.303008,89.9626,100,1.60322e-05,0.0060051,0.006288,0,-1.25304,0,0.425357,
5,26,19, 05/26 20,0,0,0.274615,0,0,0.557875,0,1.7313,1.33088,0.565097,0,0.83249,4.45977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52908,1141.87,985.132,0.953851,89.9626,100,5.04683e-05,0.0060051,0.006288,0,-0.164105,0,0.868422,
5,26,20, 05/26 21,0,0,0.274615,0,0,1.02629,0,1.80648,1.13063,0.545777,0,1.3009,4.78378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52946,1141.87,985.132,0.953851,89.9626,100,5.04683e-05,0.0060051,0.006288,0,0,0,0.868717,
5,26,21, 05/26 22,0,0,0.274615,0,0,0.698886,0,1.80037,0.593289,0.46367,0,0.973501,3.83083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5296,1141.87,985.132,0.952228,89.9626,100,5.03824e-05,0.0060051,0.006288,0,0,0,0.868831,
5,26,22, 05/26 23,0,0,0.274615,0,0,1.07405,0,1.60315,0.524911,0.304283,0,1.34867,3.78101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52932,1141.87,985.132,0.953851,89.9626,100,5.04683e-05,0.0060051,0.006288,0,0,0,0.868605,
5,26,23, 05/26 24,0,0,0.274615,0,0,0.732017,0,1.37268,0.489361,0.188366,0,1.00663,3.05704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5285,1141.87,985.132,0.958099,89.9626,100,5.0693e-05,0.0060051,0.006288,0,0,0,0.867967,
5,26,24, 05/27 01,0,0,0.274615,0,0,0.217612,0,1.10166,0.451553,0.111087,0,0.492227,2.15653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5442,1141.87,985.132,0.951363,89.9626,100,5.03366e-05,0.0060051,0.006288,0,0,0,0.880293,
5,27,1, 05/27 02,0,0,0.274615,0,0,0.301523,0,0.997674,0.432244,0.0917679,0,0.576138,2.09782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46875,1141.87,985.132,0.856395,89.9626,100,4.53119e-05,0.0060051,0.006288,0,0,0,0.821034,
5,27,2, 05/27 03,0,0,0.274615,0,0,0.196725,0,0.957682,0.419932,0.0724484,0,0.47134,1.9214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4687,1141.87,985.132,0.856395,89.9626,100,4.53119e-05,0.0060051,0.006288,0,0,0,0.820998,
5,27,3, 05/27 04,0,0,0.274615,0,0,0,0,0.951031,0.413105,0.082108,0,0.274615,1.72086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46923,1141.87,985.132,0.856395,89.9626,100,4.53119e-05,0.0060051,0.006288,0,0,0,0.821415,
5,27,4, 05/27 05,0,0,0.274615,0,0,0,0,0.908362,0.406211,0.101428,0,0.274615,1.69062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46923,1141.87,985.132,0.856395,89.9626,100,4.53119e-05,0.0060051,0.006288,0,0,0,0.821416,
5,27,5, 05/27 06,0,0,0.274615,0,0,0,0,0.97634,0.474557,0.149727,0,0.274615,1.87524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46926,1141.87,985.132,0.856395,89.9626,100,4.53119e-05,0.0060051,0.006288,0,0,0,0.821434,
5,27,6, 05/27 07,0,0,0.274615,0,0,0.595813,0,1.10695,0.533581,0.202855,0,0.870428,2.71381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39379,1141.87,985.132,0.730225,89.9626,100,3.86362e-05,0.0060051,0.006288,0,-0.558716,0,0.762163,
5,27,7, 05/27 08,0,0,0.274615,0,0,1.44593,0,1.19688,0.711427,0.198026,0,1.72054,3.82687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70159,1141.87,985.132,0.0883118,89.9626,100,4.67258e-06,0.0060051,0.006288,0,-2.36835,0,0.218521,
5,27,8, 05/27 09,0,0,0.274615,0,0,1.72273,0,1.13377,1.7277,0.164216,0,1.99734,5.02303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64776,1141.87,985.132,0.0423566,89.9626,100,2.24109e-06,0.0060051,0.006288,0,-4.76723,0,0.176242,
5,27,9, 05/27 10,0,0,0.274615,0,0,2.03815,0,1.08336,1.72693,0.140067,0,2.31277,5.26312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64318,1141.87,985.132,0.0334568,89.9626,100,1.7702e-06,0.0060051,0.006288,0,-7.16945,0,0.172642,
5,27,10, 05/27 11,0,0,0.274615,0,0,1.37414,0,1.09414,0.528351,0.130407,0,1.64876,3.40165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65371,1141.87,985.132,0.0309684,89.9626,100,1.63854e-06,0.0060051,0.006288,0,-6.33226,0,0.180912,
5,27,11, 05/27 12,0,0,0.274615,0,0,0.782814,0,1.09414,0.57277,0.120747,0,1.05743,2.84508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66417,1141.87,985.132,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-10.2115,0,0.189131,
5,27,12, 05/27 13,0,0,0.274615,0,0,0.232258,0,1.10216,0.610487,0.101428,0,0.506873,2.32095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64122,1141.87,985.132,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.6094,0,0.171109,
5,27,13, 05/27 14,0,0,0.274615,0,0,0,0,1.12479,1.31517,0.101428,0,0.274615,2.81601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65078,1141.87,985.132,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-11.4776,0,0.178613,
5,27,14, 05/27 15,0,0,0.274615,0,0,0,0,1.16005,0.600516,0.101428,0,0.274615,2.13661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66924,1141.87,985.132,0.0334568,89.9626,100,1.7702e-06,0.0060051,0.006288,0,-10.5757,0,0.19311,
5,27,15, 05/27 16,0,0,0.274615,0,0,0,0,1.18941,0.954192,0.125577,0,0.274615,2.5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64578,1141.87,985.132,0.0334568,89.9626,100,1.7702e-06,0.0060051,0.006288,0,-8.99434,0,0.174687,
5,27,16, 05/27 17,0,0,0.274615,0,0,0,0,1.32859,3.41293,0.149727,0,0.274615,5.16587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66674,1141.87,985.132,0.0352093,89.9626,100,1.86292e-06,0.0060051,0.006288,0,-6.80369,0,0.191147,
5,27,17, 05/27 18,0,0,0.274615,0,0,0,0,1.51304,3.92985,0.212515,0,0.274615,5.93002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69084,1141.87,985.132,0.0765584,89.9626,100,4.0507e-06,0.0060051,0.006288,0,-4.01269,0,0.210073,
5,27,18, 05/27 19,0,0,0.274615,0,0,0.193117,0,1.64282,2.17984,0.405711,0,0.467733,4.69611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8673,1141.87,985.132,0.245467,89.9626,100,1.29876e-05,0.0060051,0.006288,0,-1.25707,0,0.348669,
5,27,19, 05/27 20,0,0,0.274615,0,0,1.54423,0,1.7313,3.55378,0.565097,0,1.81885,7.66902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46161,1141.87,985.132,0.858914,89.9626,100,4.54451e-05,0.0060051,0.006288,0,-0.173429,0,0.815428,
5,27,20, 05/27 21,0,0,0.274615,0,0,1.80654,0,1.80648,0.961111,0.545777,0,2.08116,5.39452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46318,1141.87,985.132,0.857217,89.9626,100,4.53553e-05,0.0060051,0.006288,0,0,0,0.816661,
5,27,21, 05/27 22,0,0,0.274615,0,0,1.24546,0,1.80037,0.722777,0.46367,0,1.52007,4.50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46319,1141.87,985.132,0.856555,89.9626,100,4.53203e-05,0.0060051,0.006288,0,0,0,0.816667,
5,27,22, 05/27 23,0,0,0.274615,0,0,1.24469,0,1.60315,1.50796,0.304283,0,1.5193,4.9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46323,1141.87,985.132,0.857217,89.9626,100,4.53553e-05,0.0060051,0.006288,0,0,0,0.816701,
5,27,23, 05/27 24,0,0,0.274615,0,0,0.883999,0,1.37268,2.67395,0.188366,0,1.15861,5.39361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46325,1141.87,985.132,0.857217,89.9626,100,4.53553e-05,0.0060051,0.006288,0,0,0,0.816715,
5,27,24, 05/28 01,0,0,0.274615,0,0,0.266676,0,1.10166,0.451732,0.111087,0,0.541291,2.20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48049,1141.87,985.132,0.858914,89.9626,100,4.54451e-05,0.0060051,0.006288,0,0,0,0.830258,
5,28,1, 05/28 02,0,0,0.274615,0,0,0,0,0.997674,0.929837,0.0917679,0,0.274615,2.29389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64715,1141.87,985.132,0.893534,89.9626,100,4.72769e-05,0.0060051,0.006288,0,0,0,0.961146,
5,28,2, 05/28 03,0,0,0.274615,0,0,0,0,0.957682,0.64837,0.0724484,0,0.274615,1.95312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64709,1141.87,985.132,0.893534,89.9626,100,4.72769e-05,0.0060051,0.006288,0,0,0,0.961104,
5,28,3, 05/28 04,0,0,0.274615,0,0,0,0,0.951031,0.413972,0.082108,0,0.274615,1.72173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64758,1141.87,985.132,0.893534,89.9626,100,4.72769e-05,0.0060051,0.006288,0,0,0,0.961488,
5,28,4, 05/28 05,0,0,0.274615,0,0,0,0,0.908362,0.407213,0.101428,0,0.274615,1.69162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64758,1141.87,985.132,0.893534,89.9626,100,4.72769e-05,0.0060051,0.006288,0,0,0,0.961483,
5,28,5, 05/28 06,0,0,0.274615,0,0,0,0,0.97634,0.475489,0.149727,0,0.274615,1.87617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64761,1141.87,985.132,0.893534,89.9626,100,4.72769e-05,0.0060051,0.006288,0,0,0,0.961509,
5,28,6, 05/28 07,0,0,0.274615,0,0,0.161386,0,1.10695,0.533944,0.202855,0,0.436001,2.27975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45586,1141.87,985.132,0.774147,89.9626,100,4.09601e-05,0.0060051,0.006288,0,-0.437947,0,0.810913,
5,28,7, 05/28 08,0,0,0.274615,0,0,0.951972,0,1.19688,0.808261,0.198026,0,1.22659,3.42975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72434,1141.87,985.132,0.0815351,89.9626,100,4.31402e-06,0.0060051,0.006288,0,-2.30033,0,0.236389,
5,28,8, 05/28 09,0,0,0.274615,0,0,1.18472,0,1.13377,2.49326,0.164216,0,1.45933,5.25058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64003,1141.87,985.132,0.0568631,89.9626,100,3.00863e-06,0.0060051,0.006288,0,-5.06949,0,0.17017,
5,28,9, 05/28 10,0,0,0.274615,0,0,1.35354,0,1.08336,1.49256,0.140067,0,1.62816,4.34414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63197,1141.87,985.132,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-7.47654,0,0.163844,
5,28,10, 05/28 11,0,0,0.274615,0,0,0.634442,0,1.09414,2.34687,0.130407,0,0.909057,4.48047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63785,1141.87,985.132,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-9.29003,0,0.16846,
5,28,11, 05/28 12,0,0,0.274615,0,0,1.20389,0,1.09414,0.575167,0.120747,0,1.47851,3.26855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6652,1141.87,985.132,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-10.6292,0,0.189939,
5,28,12, 05/28 13,0,0,0.274615,0,0,0.620718,0,1.10216,0.613461,0.101428,0,0.895333,2.71238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63144,1141.87,985.132,0.0544807,89.9626,100,2.88257e-06,0.0060051,0.006288,0,-11.4655,0,0.163422,
5,28,13, 05/28 14,0,0,0.274615,0,0,0,0,1.12479,0.594445,0.101428,0,0.274615,2.09528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66103,1141.87,985.132,0.0544807,89.9626,100,2.88257e-06,0.0060051,0.006288,0,-11.3528,0,0.186661,
5,28,14, 05/28 15,0,0,0.274615,0,0,0.45129,0,1.16005,0.604003,0.101428,0,0.725905,2.59139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66263,1141.87,985.132,0.0544807,89.9626,100,2.88257e-06,0.0060051,0.006288,0,-10.4956,0,0.187922,
5,28,15, 05/28 16,0,0,0.274615,0,0,0.390094,0,1.18941,1.42462,0.125577,0,0.664709,3.40432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63015,1141.87,985.132,0.0568631,89.9626,100,3.00863e-06,0.0060051,0.006288,0,-9.00067,0,0.162412,
5,28,16, 05/28 17,0,0,0.274615,0,0,0.270353,0,1.32859,1.03345,0.149727,0,0.544968,3.05674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67135,1141.87,985.132,0.0593515,89.9626,100,3.14029e-06,0.0060051,0.006288,0,-6.75881,0,0.194767,
5,28,17, 05/28 18,0,0,0.274615,0,0,0.515835,0,1.51304,1.58691,0.212515,0,0.79045,4.10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71143,1141.87,985.132,0.0910649,89.9626,100,4.81824e-06,0.0060051,0.006288,0,-3.96939,0,0.226251,
