,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
Mo,Da,Hr,(DST),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),(kBtu),($/kWh),($/MBtu),($/MBtu),(kBtu/kWh),(kBtu/therm),(kBtu/therm),(tonnes CO2-e/kWh),(tonnes CO2-e/therm),(tonnes CO2-e/therm),(frac),(kWh),(kWh),(mult)
1,3,19, 01/03 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,29.5567,0,0,0,0,11.9477,0,36.4532,0,0,0,41.5044,77.9575,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9303,626.966,894.518,8.67195,89.9626,100,0.000458833,0.0054633,0.006288,0,0,0,7.38032,
1,3,20, 01/03 20,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,33.5783,0,0,0,0,11.9481,0,36.4532,0,0,0,45.5264,81.9796,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7233,626.966,894.518,8.67195,89.9626,100,0.000458833,0.0054633,0.006288,0,0,0,6.45646,
1,3,21, 01/03 21,0,0.0114181,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.61476,7.40741,37.9783,0,0,0,0,11.6031,0,36.4532,0,0,0,49.5814,86.0346,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4973,626.966,894.518,8.6698,89.9626,100,0.000458719,0.0054633,0.006288,0,0,0,8.57976,
1,3,22, 01/03 22,0,0.0456722,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.64901,7.44166,41.0661,0,0,0,0,11.9433,0,30.3776,0,0,0,53.0095,83.3871,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9556,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,4e-05,0,0,8.16515,
1,3,23, 01/03 23,0,0.0456722,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.94876,5.74103,47.8807,0,0,0,0,8.23011,0,30.3776,0,0,0,56.1108,86.4885,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3931,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,0.000308398,0,0,7.73454,
1,3,24, 01/03 24,0,0.0456722,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.68616,4.97825,55.9141,0,0,0,0,6.88155,0,20.2518,0,0,0,62.7957,83.0474,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2415,626.966,894.518,8.66731,89.9626,100,0.000458588,0.0054633,0.006288,0.000822165,0,0,8.38396,
1,4,1, 01/04 01,0,0.0456722,2.11529,0,0,0,0.350129,0.500184,1.54182,0,0,2.51109,4.5531,59.9751,0,0,0,0,5.97455,0,20.2518,0,0,0,65.9496,86.2014,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6993,626.966,894.518,8.6085,89.9626,100,0.000455476,0.0054633,0.006288,0.0018176,0,0,7.96892,
1,4,2, 01/04 02,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,64.1782,0,0,0,0,4.94937,0,0,0,0,0,69.1275,69.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4737,626.966,894.518,8.59354,89.9626,100,0.000454684,0.0054633,0.006288,0.00100802,0,0,6.26543,
1,4,3, 01/04 03,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,68.6652,0,0,0,0,4.94895,0,0,0,0,0,73.6142,73.6142,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59882,626.966,894.518,8.56014,89.9626,100,0.000452917,0.0054633,0.006288,0.000277271,0,0,4.83036,
1,4,4, 01/04 04,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,1.1272,0,0,0,0,0,1.1272,1.1272,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04991,626.966,894.518,8.56908,89.9626,100,0.00045339,0.0054633,0.006288,7.31e-05,0,0,4.41021,
1,4,5, 01/04 05,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83015,626.966,894.518,8.57095,89.9626,100,0.000453489,0.0054633,0.006288,9.56e-06,0,0,4.242,
1,4,6, 01/04 06,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,1.12719,0,0,0,0,0,1.12719,1.12719,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02063,626.966,894.518,8.55176,89.9626,100,0.000452474,0.0054633,0.006288,9.81e-05,0,0,4.3878,
1,4,7, 01/04 07,0,0.0456722,0,0,0,0,0.525193,0.750276,1.54182,0,0,0.570866,2.86296,0,0,0,0,0,1.12718,0,0,0,0,0,1.12718,1.12718,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1883,626.966,894.518,8.54667,89.9626,100,0.000452204,0.0054633,0.006288,0.000932243,0,0,6.047,
1,4,8, 01/04 08,0,0.0456722,0,0,0,0,0.425544,0.750276,1.54182,0,0,0.471217,2.76331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47458,626.966,894.518,8.08668,89.9626,100,0.000427866,0.0054633,0.006288,0.000470961,-2.65808,0,4.73526,
1,4,9, 01/04 09,0,0.0456722,0,0,0,0,0.612466,1.25046,1.54182,0,0,0.658138,3.45042,0,0,0,0,0,1.12724,0,0,0,0,0,1.12724,1.12724,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89534,626.966,894.518,3.15172,89.9626,100,0.000166758,0.0054633,0.006288,0.000100617,-7.74267,0,1.99565,
1,4,10, 01/04 10,0,0,3.67605,0,0,0,0.612466,1.25046,1.54182,0,0,4.28851,7.08079,40.0745,0,0,0,0,0.0398506,0,20.2518,0,0,0,40.1143,60.3661,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64139,626.966,894.518,2.88991,89.9626,100,0.000152905,0.0054633,0.006288,0,-11.6792,0,1.80127,
1,4,11, 01/04 11,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,24.5576,0,0,0,0,11.5556,0,36.4532,0,0,0,36.1132,72.5664,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62288,626.966,894.518,2.46036,89.9626,100,0.000130178,0.0054633,0.006288,0,-14.0632,0,1.7871,
1,4,12, 01/04 12,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,13.9733,0,0,0,0,11.0251,0,36.4532,0,0,0,24.9984,61.4516,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6268,626.966,894.518,2.46103,89.9626,100,0.000130213,0.0054633,0.006288,0,-15.512,0,1.7901,
1,4,13, 01/04 13,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,6.52866,0,0,0,0,8.77611,0,36.4532,0,0,0,15.3048,51.7579,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62459,626.966,894.518,2.45116,89.9626,100,0.000129691,0.0054633,0.006288,0,-15.495,0,1.78841,
1,4,14, 01/04 14,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,1.54516,0,0,0,0,9.18273,0,36.4532,0,0,0,10.7279,47.1811,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62669,626.966,894.518,2.44747,89.9626,100,0.000129496,0.0054633,0.006288,0,-13.7623,0,1.79002,
1,4,15, 01/04 15,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,0,0,0,0,0,6.90248,0,30.3776,0,0,0,6.90248,37.2801,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62172,626.966,894.518,2.33758,89.9626,100,0.000123681,0.0054633,0.006288,0,-10.88,0,1.78621,
1,4,16, 01/04 16,0,0,3.67605,0,0,0,0.884672,1.75064,1.54182,0,0,4.56072,7.85318,0,0,0,0,0,6.50534,0,30.3776,0,0,0,6.50534,36.883,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75464,626.966,894.518,2.70266,89.9626,100,0.000142998,0.0054633,0.006288,0,-6.83182,0,1.88795,
1,4,17, 01/04 17,0,0,3.67605,0,0,0,0.854002,1.50055,1.54182,0,0,4.53005,7.57242,3.74454,0,0,0,0,6.50605,0,30.3776,0,0,0,10.2506,40.6282,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21231,626.966,894.518,6.11869,89.9626,100,0.00032374,0.0054633,0.006288,0,-1.82385,0,3.00368,
1,4,18, 01/04 18,0,0,3.67605,0,0,0,0.962855,1.50055,1.54182,0,0,4.6389,7.68127,15.22,0,0,0,0,9.60311,0,36.4532,0,0,0,24.8231,61.2763,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28497,626.966,894.518,8.65227,89.9626,100,0.000457791,0.0054633,0.006288,0,0,0,4.59013,
1,4,19, 01/04 19,0,0,3.67605,0,0,0,0.962855,1.50055,1.54182,0,0,4.6389,7.68127,22.8147,0,0,0,0,10.6193,0,36.4532,0,0,0,33.434,69.8872,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2451,626.966,894.518,8.65277,89.9626,100,0.000457818,0.0054633,0.006288,0,0,0,4.55962,
1,4,20, 01/04 20,0,0,2.11529,0,0,0,0.962855,1.50055,1.54182,0,0,3.07815,6.12052,28.4968,0,0,0,0,11.1387,0,36.4532,0,0,0,39.6355,76.0886,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29326,626.966,894.518,8.66159,89.9626,100,0.000458285,0.0054633,0.006288,0,0,0,4.59648,
1,4,21, 01/04 21,0,0,2.11529,0,0,0,0.962855,1.50055,1.54182,0,0,3.07815,6.12052,32.6089,0,0,0,0,9.15483,0,36.4532,0,0,0,41.7637,78.2169,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23494,626.966,894.518,8.65242,89.9626,100,0.0004578,0.0054633,0.006288,0,0,0,4.55184,
1,4,22, 01/04 22,0,0,2.11529,0,0,0,0.962855,1.50055,1.54182,0,0,3.07815,6.12052,38.3939,0,0,0,0,10.6293,0,30.3776,0,0,0,49.0232,79.4008,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44797,626.966,894.518,8.6488,89.9626,100,0.000457608,0.0054633,0.006288,0,0,0,4.71489,
1,4,23, 01/04 23,0,0.0114181,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.9145,5.70678,44.9959,0,0,0,0,9.60293,0,20.2518,0,0,0,54.5988,74.8505,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2696,626.966,894.518,8.63964,89.9626,100,0.000457123,0.0054633,0.006288,0,0,0,4.57837,
1,4,24, 01/04 24,0,0.0456722,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.68616,4.97825,49.1628,0,0,0,0,4.17741,0,20.2518,0,0,0,53.3402,73.592,0,0,0,0,0,0,0,0,0,0,0,0,0,11.402,626.966,894.518,8.64326,89.9626,100,0.000457315,0.0054633,0.006288,0.00082961,0,0,6.21057,
1,5,1, 01/05 01,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,55.012,0,0,0,0,4.48362,0,20.2518,0,0,0,59.4956,79.7474,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45484,626.966,894.518,6.04496,89.9626,100,0.000319839,0.0054633,0.006288,0.000881491,0,0,4.72015,
1,5,2, 01/05 02,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,58.3523,0,0,0,0,4.8311,0,0,0,0,0,63.1834,63.1834,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3033,626.966,894.518,5.99509,89.9626,100,0.0003172,0.0054633,0.006288,0.00163865,0,0,6.13501,
1,5,3, 01/05 03,0,0.0456722,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.42356,4.34052,62.8401,0,0,0,0,3.62348,0,0,0,0,0,66.4636,66.4636,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7154,626.966,894.518,5.99931,89.9626,100,0.000317423,0.0054633,0.006288,0.000599069,0,0,4.15417,
1,5,4, 01/05 04,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55152,626.966,894.518,5.9573,89.9626,100,0.000315201,0.0054633,0.006288,0.000136789,0,0,3.26332,
1,5,5, 01/05 05,0,0.0456722,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.308269,2.22522,0,0,0,0,0,1.12716,0,0,0,0,0,1.12716,1.12716,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62399,626.966,894.518,5.8449,89.9626,100,0.000309254,0.0054633,0.006288,0.000182414,0,0,3.31879,
1,5,6, 01/05 06,0,0.0456722,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.395801,2.4378,0,0,0,0,0,1.12709,0,0,0,0,0,1.12709,1.12709,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94266,626.966,894.518,5.85271,89.9626,100,0.000309667,0.0054633,0.006288,0.000315754,0,0,3.5627,
1,5,7, 01/05 07,0,0.0456722,3.67605,0,0,0,0.612726,1.00037,1.54182,0,0,4.33444,6.87663,67.6331,0,0,0,0,0,0,0,0,0,0,67.6331,67.6331,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07782,626.966,894.518,5.88205,89.9626,100,0.000311219,0.0054633,0.006288,0.00077179,0,0,4.43157,
1,5,8, 01/05 08,0,0.0456722,3.67605,0,0,0,0.532881,1.00037,1.54182,0,0,4.2546,6.79679,60.7454,0,0,0,0,13.8523,0,20.2518,0,0,0,74.5977,94.8494,0,0,0,0,0,0,0,0,0,0,0,0,0,9.32461,626.966,894.518,5.94419,89.9626,100,0.000314507,0.0054633,0.006288,0.000860577,-0.568719,0,4.62047,
1,5,9, 01/05 09,0,0.0228361,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.44745,7.48982,47.3639,0,0,0,0,11.9437,0,20.2518,0,0,0,59.3077,79.5594,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90085,626.966,894.518,4.70521,89.9626,100,0.000248953,0.0054633,0.006288,0.000266434,-5.82106,0,2.76528,
1,5,10, 01/05 10,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,32.0761,0,0,0,0,9.87048,0,20.2518,0,0,0,41.9465,62.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96982,626.966,894.518,3.25758,89.9626,100,0.000172359,0.0054633,0.006288,0,-10.2723,0,2.05265,
1,5,11, 01/05 11,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,14.7316,0,0,0,0,8.2306,0,36.4532,0,0,0,22.9622,59.4154,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96263,626.966,894.518,3.20934,89.9626,100,0.000169806,0.0054633,0.006288,0,-12.4068,0,2.04715,
1,5,12, 01/05 12,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,6.88831,0,0,0,0,9.86963,0,36.4532,0,0,0,16.7579,53.2111,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96226,626.966,894.518,3.07426,89.9626,100,0.000162659,0.0054633,0.006288,0,-10.5941,0,2.04687,
1,5,13, 01/05 13,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0.565437,0,0,0,0,9.60283,0,36.4532,0,0,0,10.1683,46.6214,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95909,626.966,894.518,3.07532,89.9626,100,0.000162715,0.0054633,0.006288,0,-8.39316,0,2.04444,
1,5,14, 01/05 14,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,8.01362,0,36.4532,0,0,0,8.01362,44.4668,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95223,626.966,894.518,3.0294,89.9626,100,0.000160285,0.0054633,0.006288,0,-10.4507,0,2.03919,
1,5,15, 01/05 15,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,6.5063,0,30.3776,0,0,0,6.5063,36.8839,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95394,626.966,894.518,3.04112,89.9626,100,0.000160906,0.0054633,0.006288,0,-5.51227,0,2.0405,
1,5,16, 01/05 16,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,6.50565,0,30.3776,0,0,0,6.50565,36.8833,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97229,626.966,894.518,3.13924,89.9626,100,0.000166097,0.0054633,0.006288,0,-3.18066,0,2.05455,
1,5,17, 01/05 17,0,0,3.67605,0,0,0,1.33174,2.25083,1.54182,0,0,5.00778,8.80043,0,0,0,0,0,7.80717,0,30.3776,0,0,0,7.80717,38.1848,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44922,626.966,894.518,4.21873,89.9626,100,0.000223213,0.0054633,0.006288,0,-1.24881,0,2.4196,
1,5,18, 01/05 18,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,0.902063,0,0,0,0,8.22977,0,36.4532,0,0,0,9.13183,45.585,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3062,626.966,894.518,5.97741,89.9626,100,0.000316265,0.0054633,0.006288,0,0,0,3.07555,
1,5,19, 01/05 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,5.15934,0,0,0,0,11.9492,0,36.4532,0,0,0,17.1085,53.5617,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5141,626.966,894.518,6.02218,89.9626,100,0.000318633,0.0054633,0.006288,7.62e-05,0,0,3.23467,
1,5,20, 01/05 20,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,8.7846,0,0,0,0,13.7207,0,36.4532,0,0,0,22.5053,58.9585,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16865,626.966,894.518,6.01521,89.9626,100,0.000318265,0.0054633,0.006288,0.000336117,0,0,3.73568,
1,5,21, 01/05 21,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,14.1107,0,0,0,0,10.2795,0,36.4532,0,0,0,24.3902,60.8434,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24632,626.966,894.518,6.00052,89.9626,100,0.000317488,0.0054633,0.006288,0.000375495,0,0,3.79513,
1,5,22, 01/05 22,0,0,2.11529,0,0,0,1.48805,2.25083,1.54182,0,0,3.60334,7.39599,19.4803,0,0,0,0,11.9496,0,30.3776,0,0,0,31.4299,61.8075,0,0,0,0,0,0,0,0,0,0,0,0,0,9.466,626.966,894.518,6.1501,89.9626,100,0.000325402,0.0054633,0.006288,0.000844076,0,0,4.7287,
1,5,23, 01/05 23,0,0,2.11529,0,0,0,0.78779,1.25046,1.54182,0,0,2.90308,5.69536,29.9432,0,0,0,0,9.8701,0,20.2518,0,0,0,39.8133,60.0651,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2549,626.966,894.518,6.12108,89.9626,100,0.000323866,0.0054633,0.006288,0.00110129,0,0,5.33254,
1,5,24, 01/05 24,0,0,2.11529,0,0,0,0.525193,0.750276,1.54182,0,0,2.64049,4.93258,35.6009,0,0,0,0,6.34222,0,20.2518,0,0,0,41.9431,62.1949,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01,626.966,894.518,6.16979,89.9626,100,0.000326443,0.0054633,0.006288,0.00177786,0,0,6.67588,
1,6,1, 01/06 01,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,35.7913,0,0,0,0,4.94853,0,20.2518,0,0,0,40.7398,60.9916,0,0,0,0,0,0,0,0,0,0,0,0,0,11.916,626.966,894.518,4.42673,89.9626,100,0.000234218,0.0054633,0.006288,0.00217083,0,0,6.60395,
1,6,2, 01/06 02,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,39.648,0,0,0,0,3.62345,0,0,0,0,0,43.2715,43.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0909,626.966,894.518,4.42091,89.9626,100,0.000233911,0.0054633,0.006288,0.00148429,0,0,5.207,
1,6,3, 01/06 03,0,0,2.11529,0,0,0,0.262597,0.375138,1.54182,0,0,2.37789,4.29485,44.9572,0,0,0,0,3.6231,0,0,0,0,0,48.5803,48.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47304,626.966,894.518,4.40316,89.9626,100,0.000232971,0.0054633,0.006288,0.000430083,0,0,3.20325,
1,6,4, 01/06 04,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,1.12726,0,0,0,0,0,1.12726,1.12726,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74348,626.966,894.518,4.39747,89.9626,100,0.00023267,0.0054633,0.006288,0.00013608,0,0,2.64483,
1,6,5, 01/06 05,0,0,0,0,0,0,0.262597,0.375138,1.54182,0,0,0.262597,2.17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.53158,626.966,894.518,4.39098,89.9626,100,0.000232327,0.0054633,0.006288,5.18e-05,0,0,2.48264,
1,6,6, 01/06 06,0,0,0,0,0,0,0.350129,0.500184,1.54182,0,0,0.350129,2.39213,0,0,0,0,0,1.12725,0,0,0,0,0,1.12725,1.12725,0,0,0,0,0,0,0,0,0,0,0,0,0,6.488,626.966,894.518,4.38864,89.9626,100,0.000232203,0.0054633,0.006288,3.51e-05,0,0,2.44928,
1,6,7, 01/06 07,0,0,3.67605,0,0,0,0.612726,1.00037,1.54182,0,0,4.28877,6.83096,44.216,0,0,0,0,1.12724,0,0,0,0,0,45.3432,45.3432,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84212,626.966,894.518,4.38026,89.9626,100,0.000231759,0.0054633,0.006288,0.0001788,0,0,2.72033,
1,6,8, 01/06 08,0,0,3.67605,0,0,0,0.509312,1.00037,1.54182,0,0,4.18536,6.72754,42.1274,0,0,0,0,12.3115,0,20.2518,0,0,0,54.4389,74.6907,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81486,626.966,894.518,4.32596,89.9626,100,0.000228887,0.0054633,0.006288,0.0001788,-1.31177,0,2.69946,
1,6,9, 01/06 09,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,30.5452,0,0,0,0,11.9511,0,20.2518,0,0,0,42.4963,62.7481,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88252,626.966,894.518,3.08999,89.9626,100,0.000163491,0.0054633,0.006288,0,-3.68708,0,1.98583,
1,6,10, 01/06 10,0,0,3.67605,0,0,0,0.748569,1.50055,1.54182,0,0,4.42462,7.46699,11.1871,0,0,0,0,9.90597,0,20.2518,0,0,0,21.093,41.3448,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85495,626.966,894.518,2.90843,89.9626,100,0.000153885,0.0054633,0.006288,0,-11.1726,0,1.96473,
1,6,11, 01/06 11,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,9.56842,0,36.4532,0,0,0,9.56842,46.0216,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86175,626.966,894.518,2.91983,89.9626,100,0.000154488,0.0054633,0.006288,0,-13.8824,0,1.96994,
1,6,12, 01/06 12,0,0,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83293,8.62557,0,0,0,0,0,9.87033,0,36.4532,0,0,0,9.87033,46.3235,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8527,626.966,894.518,2.90745,89.9626,100,0.000153833,0.0054633,0.006288,0,-12.0425,0,1.96301,
1,6,13, 01/06 13,0,0.154806,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.98773,8.78038,0,0,0,0,0,8.81897,0,36.4532,0,0,0,8.81897,45.2721,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86401,626.966,894.518,2.914,89.9626,100,0.00015418,0.0054633,0.006288,0,-6.73176,0,1.97167,
1,6,14, 01/06 14,0,0.242283,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,5.07521,8.86786,0,0,0,0,0,7.43961,0,36.4532,0,0,0,7.43961,43.8928,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86161,626.966,894.518,2.9164,89.9626,100,0.000154307,0.0054633,0.006288,0,-9.56443,0,1.96982,
1,6,15, 01/06 15,0,0.108802,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.94173,8.73437,0,0,0,0,0,7.80788,0,30.3776,0,0,0,7.80788,38.1855,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8561,626.966,894.518,2.90406,89.9626,100,0.000153654,0.0054633,0.006288,0,-5.61825,0,1.96561,
1,6,16, 01/06 16,0,0.00510732,3.67605,0,0,0,1.15688,2.25083,1.54182,0,0,4.83803,8.63068,0,0,0,0,0,6.50528,0,30.3776,0,0,0,6.50528,36.8829,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93781,626.966,894.518,3.06429,89.9626,100,0.000162132,0.0054633,0.006288,0,-5.56583,0,2.02815,
1,6,17, 01/06 17,0,0,3.67605,0,0,0,1.31288,2.25083,1.54182,0,0,4.98893,8.78158,0,0,0,0,0,6.50583,0,30.3776,0,0,0,6.50583,36.8835,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27047,626.966,894.518,3.82576,89.9626,100,0.000202421,0.0054633,0.006288,0,-1.61317,0,2.28277,
1,6,18, 01/06 18,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,2.45402,0,0,0,0,9.60266,0,36.4532,0,0,0,12.0567,48.5099,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38183,626.966,894.518,4.37156,89.9626,100,0.000231299,0.0054633,0.006288,0,0,0,2.36802,
1,6,19, 01/06 19,0,0,3.67605,0,0,0,1.48805,2.25083,1.54182,0,0,5.16409,8.95674,9.818,0,0,0,0,11.9451,0,36.4532,0,0,0,21.7631,58.2163,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38245,626.966,894.518,4.37772,89.9626,100,0.000231625,0.0054633,0.006288,0,0,0,2.36849,
